Animal ID,ID,group,nerve_term,n_perim,poly-in,blebs,tsc_a,tsc_p,tsc_no,achr_a,achr_p,ep_a,ep_p,ep_d,synaptic,overlap,coverage_area,coverage
104,195,2mo_ko,189.544,297.76,1,0,463.8373359,196.3161766,5,397.5465057,218.5390155,560.8918747,92.73942146,30.89769158,161.5595057,40.63914621,293.1485057,
104,196,2mo_ko,191.529,455.555,1,2,1126.944113,448.7398722,10,609.3199064,366.379164,992.9731243,143.4113181,44.4279106,102.0169064,16.74274963,490.2349064,80.45607919
104,197,2mo_ko,193.712,224.515,1,0,398.34,182.843,4,401.119,217.846,527.746,91.174,34.098,179.422,44.7303668,322.126,80.30684161
104,198,2mo_ko,0,0,0,0,523.182,318.298,4,505.319,292.37,787.352,124.465,44.544,0,0,209.193,41.39820589
104,199,2mo_ko,0,0,0,0,455.104,310.134,4,526.1586553,205.7405557,667.2747639,106.2760197,39.72004612,0,0,350.7066553,66.65416444
104,200,2mo_ko,0,0,0,0,434.264,194.165,5,454.1120345,204.4171524,678.9848208,117.661525,42.47520046,0,0,247.1020345,54.41433296
104,201,2mo_ko,0,0,0,0,557.518,182.69,9,440.02,347.507,678.1909186,115.7528567,44.17478358,0,0,318.354,72.34989319
104,202,2mo_ko,45.649,34.265,0,1,345.546,112.703,6,321.5303741,184.9677646,420.7681438,81.98395672,28.4914892,37.71037405,11.72840176,237.5753741,73.88893654
104,203,2mo_ko,0,0,0,0,575.976,308.587,6,337.21,212.887,591.259,97.672,34.994,0,0,235.194,69.7470419
104,204,2mo_ko,250.211,272.583,1,1,742.194,326.086,9,448.467,249.178,639.784,105.492,38.973,153.615,34.25335643,358.999,80.05026011
104,205,2mo_ko,325.823,232.749,0,2,729.895,328.421,4,601.075,236.61,758.074,105.986,37.703,302.173,50.27209583,442.566,73.62908123
104,206,2mo_ko,246.066,233.61,0,0,524.085,182.405,5,447.347,226.516,773.925,108.479,35.891,217.887,48.70648512,337.649,75.47809642
104,207,2mo_ko,,,,,,,,,,,,,0,0,,
104,208,2mo_ko,400.801,477.545,0,2,986.277,310.2,8,633.532,284.512,942.246,117.802,40.484,316.263,49.92060385,238.267,37.60930782
104,209,2mo_ko,154.232,280.529,0,0,505.467,179.832,3,450.114,220.883,638.061,100.647,33.816,145.677,32.36446767,351.235,78.032454
104,210,2mo_ko,198.765,274.702,0,0,722.095,280.843,6,401.304,218.855,719.328,111.661,35.769,157.754,39.31034826,319.534,79.623926
104,211,2mo_ko,211.093,230.915,0,2,495.403,156.595,5,378.157,183.702,507.731,98.842,36.891,195.243,51.63014304,350.732,92.74772118
104,212,2mo_ko,378.169,130.987,0,1,994.743,295.211,9,532.382,162.221,617.963,100.114,33.752,345.381,64.87465767,492.648,92.53656209
104,213,2mo_ko,88.638,106.333,0,0,734.943,182.998,8,664.922,320.151,1009.469,139.452,41.773,39.179,5.892270071,426.795,64.18722798
104,214,2mo_ko,36.122,55.504,0,1,752.726,214.488,9,473.475,277.672,736.888,126.779,49.144,25.285,5.340303078,319.54,67.48825176
104,215,2mo_ko,95.862,224.051,0,2,692.986,230.686,6,417.903,194.638,577.951,108.058,36.948,58.073,13.89628694,315.928,75.59840441
104,216,2mo_ko,56.962,34.27,0,1,606.849,215.723,4,479.588,255.979,811.077,121.56,41.975,49.737,10.37077658,285.919,59.61763013
104,217,2mo_ko,179.498,108.57,0,2,590.455,145.64,7,258.411,158.856,414.013,84.896,31.425,7.78,3.010707749,182.555,70.64521247
104,218,2mo_ko,93.361,108.464,0,2,637.136,128.697,5,601.291,321.28,977.793,133.179,50.475,48.069,7.994298933,272.026,45.24032457
104,219,2mo_ko,128.65,76.739,0,3,293.143,92.372,7,385.393,143.404,467.918,89.187,30.601,82.524,21.4129473,219.232,56.88530928
104,220,2mo_ko,223.956,207.236,0,4,726.885,128.494,8,549.609,324.699,981.683,129.58,42.778,123.37,22.44686677,358.441,65.21745459
104,221,2mo_ko,201.171,313.208,0,5,788.57,239.993,9,464.028,166.491,583.231,103.766,40.916,58.073,12.51497754,323.986,69.82035567
104,222,2mo_ko,288.906,309.834,0,3,809.556,238.091,6,478.549,223.69,700.637,103.821,36.201,214.362,44.79415901,416.365,87.00571937
104,223,2mo_ko,197.368,384.047,1,1,644.246,228.272,5,324.826,210.896,522.966,90.512,28.917,83.041,25.5647639,268.435,82.6396286
104,224,2mo_ko,149.861,294.013,0,1,606.781,203.387,7,539.575,251.727,875.989,117.582,42.557,122.824,22.76310059,436.449,80.88755039
104,225,2mo_ko,295.472,319.954,0,1,578.971,230.056,7,332.551,230.056,572.792,101.059,37.562,155.268,46.68998139,256.462,77.1195997
191,226,3mo_ko,269.441,444.929,0,0,524.827,379.272,2,456.996,357.956,888.892,125.336,42.847,236.88,51.83,383.14,83.84
191,227,3mo_ko,270.382,211.277,0,1,417.715,186.117,4,303.074,184.654,395.565,81.81,30.893,210.71,69.52,270.19,89.15
191,228,3mo_ko,271.324,269.623,0,0,408.491,268.753,2,313.177,225.959,603.701,123.657,41.634,238.95,76.3,256.64,81.95
191,229,3mo_ko,342.292,545.324,0,1,642.417,503.366,3,446.077,418.746,867.432,137.33,47.513,294.85,66.1,381.38,85.5
191,230,3mo_ko,326.291,304.4,0,2,734.468,244.73,8,432.775,282.998,656.786,107.746,36.487,265.3,61.3,414.58,95.8
191,231,3mo_ko,473.985,350.431,0,0,763.945,311.089,4,607.873,330.932,901.825,120.064,42.003,429.17,70.6,519.8,85.51
191,232,3mo_ko,494.839,450.762,0,0,877.755,416.857,6,715.692,391.214,1039.151,137.558,47.816,466.22,65.14,606.76,84.78
191,233,3mo_ko,619.852,451.004,0,0,731.333,329.358,5,566.719,305.983,999.329,132.982,47.462,450.14,79.43,496.89,87.68
191,234,3mo_ko,168.718,143.642,0,1,341.762,155.727,2,222.517,127.642,324.014,76.006,26.446,152.19,68.39,181.03,81.36
191,235,3mo_ko,430.718,389.195,0,0,589.47,356.858,2,499.312,331.152,921.886,153.237,49.266,370.5,74.2,429.46,86.01
191,236,3mo_ko,388.162,420.122,0,0,467.538,388.654,1,571.347,399.472,1007.571,139.225,48.478,372.91,65.27,411.68,72.05
191,237,3mo_ko,522.84,588.557,0,0,742.732,511.384,6,622.913,494.357,1102.144,147.119,47.154,437.89,70.3,472.2,75.81
191,238,3mo_ko,335.001,261.889,0,0,526.726,244.308,1,378.935,207.029,559.189,104.396,36.124,276.06,72.85,316.94,83.64
191,239,3mo_ko,565.291,488.876,0,0,784.719,458.274,3,667.56,409.357,1209.541,151.562,48.176,473.88,70.99,541.25,81.08
191,240,3mo_ko,223.456,123.354,0,0,317.183,110.474,2,260.19,131.039,316.695,71.564,24.115,199.29,76.59,227.12,87.29
191,241,3mo_ko,282.148,384.323,0,0,444.962,288.368,4,354.786,295.539,690.499,118.934,47.353,223.91,63.11,268.41,75.65
191,242,3mo_ko,111.368,122.902,0,0,224.929,97.419,2,165.737,100.161,203.079,69.325,27.87,102.6,61.9,140.45,84.74
191,243,3mo_ko,325.856,346.76,1,0,615.218,319.73,4,471.562,260.357,716.091,132.343,54.702,306.04,64.9,379.16,80.41
191,244,3mo_ko,252.593,292.774,1,4,475.389,186.586,6,358.934,152.922,490.698,91.511,33.004,198.74,55.37,288.68,80.43
191,245,3mo_ko,530.61,465.893,1,2,747.118,409.62,6,653.353,370.511,1235.766,148.536,52.141,443.68,67.91,495.76,75.88
191,246,3mo_ko,222.249,221.586,0,0,290.318,199.895,2,300.706,173.41,406.09,84.535,31.842,194.5,64.68,218.83,72.77
